%time,field.data
777280000000,cross-track error :-0.32898080349
777300000000,cross-track error :-0.330017089844
777340000000,cross-track error :-0.329180836678
777360000000,cross-track error :-0.328871369362
777370000000,cross-track error :-0.329537987709
777410000000,cross-track error :-0.329038083553
777420000000,cross-track error :-0.327799975872
777460000000,cross-track error :-0.328097879887
777480000000,cross-track error :-0.329233050346
777500000000,cross-track error :-0.327016353607
777510000000,cross-track error :-0.327635586262
777530000000,cross-track error :-0.326354265213
777570000000,cross-track error :-0.326503157616
777580000000,cross-track error :-0.326310694218
777600000000,cross-track error :-0.326500713825
777620000000,cross-track error :-0.32546120882
777640000000,cross-track error :-0.326110541821
777690000000,cross-track error :-0.325724482536
777710000000,cross-track error :-0.32433450222
777730000000,cross-track error :-0.323845028877
777760000000,cross-track error :-0.323667049408
777790000000,cross-track error :-0.322816491127
777810000000,cross-track error :-0.324115991592
777830000000,cross-track error :-0.322825312614
777860000000,cross-track error :-0.322536289692
777880000000,cross-track error :-0.322120547295
777900000000,cross-track error :-0.321306228638
777920000000,cross-track error :-0.322070598602
777940000000,cross-track error :-0.321084082127
777960000000,cross-track error :-0.319911599159
777980000000,cross-track error :-0.319573819637
778010000000,cross-track error :-0.318910777569
778040000000,cross-track error :-0.319119095802
778050000000,cross-track error :-0.318508625031
778070000000,cross-track error :-0.31888449192
778100000000,cross-track error :-0.317003965378
778120000000,cross-track error :-0.316052138805
778140000000,cross-track error :-0.316679775715
778160000000,cross-track error :-0.315642893314
778180000000,cross-track error :-0.315577507019
778200000000,cross-track error :-0.31472235918
778210000000,cross-track error :-0.314225494862
778240000000,cross-track error :-0.313809514046
778260000000,cross-track error :-0.313073813915
778280000000,cross-track error :-0.312457621098
778300000000,cross-track error :-0.312850534916
778330000000,cross-track error :-0.310644686222
778340000000,cross-track error :-0.310190558434
778370000000,cross-track error :-0.310567498207
778380000000,cross-track error :-0.310336589813
778410000000,cross-track error :-0.308099150658
778430000000,cross-track error :-0.307223975658
778450000000,cross-track error :-0.306919574738
778480000000,cross-track error :-0.306102573872
778500000000,cross-track error :-0.305867612362
778530000000,cross-track error :-0.304024398327
778550000000,cross-track error :-0.303982794285
778580000000,cross-track error :-0.303226232529
778600000000,cross-track error :-0.301164984703
778630000000,cross-track error :-0.300474822521
778650000000,cross-track error :-0.298819363117
778670000000,cross-track error :-0.298402965069
778690000000,cross-track error :-0.296996712685
778710000000,cross-track error :-0.29582118988
778730000000,cross-track error :-0.2951567173
778750000000,cross-track error :-0.295319020748
778780000000,cross-track error :-0.29313659668
778810000000,cross-track error :-0.292175352573
778840000000,cross-track error :-0.289861857891
778870000000,cross-track error :-0.289014995098
778900000000,cross-track error :-0.287198781967
778920000000,cross-track error :-0.285552144051
778940000000,cross-track error :-0.285242080688
778970000000,cross-track error :-0.284044504166
778990000000,cross-track error :-0.280578136444
779010000000,cross-track error :-0.279977142811
779020000000,cross-track error :-0.279060959816
779060000000,cross-track error :-0.277952253819
779080000000,cross-track error :-0.276724696159
779100000000,cross-track error :-0.274503469467
779140000000,cross-track error :-0.273193240166
779160000000,cross-track error :-0.271386325359
779200000000,cross-track error :-0.269523918629
779240000000,cross-track error :-0.26644051075
779270000000,cross-track error :-0.262566208839
779300000000,cross-track error :-0.261442244053
779320000000,cross-track error :-0.259080171585
779350000000,cross-track error :-0.257365524769
779390000000,cross-track error :-0.255379259586
779410000000,cross-track error :-0.251730084419
779450000000,cross-track error :-0.24971973896
779500000000,cross-track error :-0.246899008751
779550000000,cross-track error :-0.242848336697
779600000000,cross-track error :-0.238862276077
779620000000,cross-track error :-0.23509478569
779660000000,cross-track error :-0.232383131981
779680000000,cross-track error :-0.229536473751
779700000000,cross-track error :-0.225868761539
779760000000,cross-track error :-0.226498246193
779820000000,cross-track error :-0.218731760979
779840000000,cross-track error :-0.212360739708
779870000000,cross-track error :-0.209643661976
779890000000,cross-track error :-0.206842124462
779960000000,cross-track error :-0.203876972198
780000000000,cross-track error :-0.194349527359
780040000000,cross-track error :-0.189624369144
780090000000,cross-track error :-0.184165298939
780150000000,cross-track error :-0.178250253201
780200000000,cross-track error :-0.168239295483
780230000000,cross-track error :-0.162864208221
780250000000,cross-track error :-0.15723413229
780260000000,cross-track error :-0.154490172863
780280000000,cross-track error :-0.151644170284
780310000000,cross-track error :-0.149286985397
780330000000,cross-track error :-0.145974516869
780360000000,cross-track error :-0.142230033875
780390000000,cross-track error :-0.138809382915
780420000000,cross-track error :-0.13444185257
780450000000,cross-track error :-0.130145549774
780480000000,cross-track error :-0.126234710217
780480000000,cross-track error :-0.123113453388
780500000000,cross-track error :-0.121256351471
780520000000,cross-track error :-0.114474594593
780540000000,cross-track error :-0.112938582897
780560000000,cross-track error :-0.106560230255
780580000000,cross-track error :-0.102845489979
780600000000,cross-track error :-0.097972869873
780630000000,cross-track error :-0.0930709838867
780650000000,cross-track error :-0.0856631398201
780670000000,cross-track error :-0.0802574157715
780700000000,cross-track error :-0.0749071836472
780720000000,cross-track error :-0.0690096616745
780740000000,cross-track error :-0.064450442791
780770000000,cross-track error :-0.0609554052353
780790000000,cross-track error :-0.055399954319
780820000000,cross-track error :-0.0511693954468
780840000000,cross-track error :-0.044769525528
780860000000,cross-track error :-0.0401325821877
780890000000,cross-track error :-0.037338912487
780910000000,cross-track error :-0.0307701230049
780930000000,cross-track error :-0.0260885953903
780950000000,cross-track error :-0.022147834301
780980000000,cross-track error :-0.0191442966461
781000000000,cross-track error :-0.012465775013
781020000000,cross-track error :-0.00844258069992
781050000000,cross-track error :-0.00539356470108
781060000000,cross-track error :0.00187718868256
781080000000,cross-track error :0.00545942783356
781100000000,cross-track error :0.00947773456573
781120000000,cross-track error :0.0140475034714
781140000000,cross-track error :0.0168575048447
781160000000,cross-track error :0.0213114023209
781190000000,cross-track error :0.0245137214661
781210000000,cross-track error :0.0281592607498
781230000000,cross-track error :0.0332701206207
781240000000,cross-track error :0.0368260145187
781260000000,cross-track error :0.0404732227325
781280000000,cross-track error :0.0436360836029
781300000000,cross-track error :0.0474385023117
781330000000,cross-track error :0.0519649982452
781350000000,cross-track error :0.0559850931168
781370000000,cross-track error :0.0594156980515
781390000000,cross-track error :0.0613145828247
781410000000,cross-track error :0.0659844875336
781430000000,cross-track error :0.0702948570251
781440000000,cross-track error :0.0745670795441
781460000000,cross-track error :0.0775023698807
781490000000,cross-track error :0.080708026886
781510000000,cross-track error :0.0844310522079
781530000000,cross-track error :0.0884088277817
781550000000,cross-track error :0.0911996364594
781580000000,cross-track error :0.0959641933441
781600000000,cross-track error :0.0991402864456
781620000000,cross-track error :0.10297191143
781630000000,cross-track error :0.106958031654
781660000000,cross-track error :0.111486196518
781680000000,cross-track error :0.115058779716
781700000000,cross-track error :0.11816740036
781720000000,cross-track error :0.121602416039
781750000000,cross-track error :0.125579118729
781770000000,cross-track error :0.129619240761
781790000000,cross-track error :0.134064912796
781820000000,cross-track error :0.136941552162
781840000000,cross-track error :0.140546441078
781870000000,cross-track error :0.144987225533
781890000000,cross-track error :0.149711608887
781910000000,cross-track error :0.151902198792
781930000000,cross-track error :0.155967473984
781950000000,cross-track error :0.158779859543
781970000000,cross-track error :0.161350250244
782000000000,cross-track error :0.165154337883
782020000000,cross-track error :0.16854596138
782060000000,cross-track error :0.171821475029
782110000000,cross-track error :0.17754817009
782160000000,cross-track error :0.184878230095
